Zipcode,State,City,Grow Zone
83638,ID,MCCALL,6
83250,ID,MCCAMMON,6
83251,ID,MACKAY,5
83243,ID,HOLBROOK,6
83252,ID,MALAD CITY,6
83342,ID,MALTA,6
83639,ID,MARSING,6-7
83253,ID,MAY,5
83641,ID,MELBA,6-7
83434,ID,MENAN,4-6
83642,ID,MERIDIAN,7
83646,ID,MERIDIAN,7
83644,ID,MIDDLETON,7
83645,ID,MIDVALE,6
83435,ID,MONTEVIEW,4
83220,ID,BERN,4-5
83254,ID,MONTPELIER,4-5
83255,ID,MOORE,5
83647,ID,MOUNTAIN HOME,7
83648,ID,MOUNTAIN HOME A F B,7
83650,ID,MURPHY,6-7
83344,ID,MURTAUGH,6
83651,ID,NAMPA,7
83686,ID,NAMPA,7
83687,ID,NAMPA,7
83436,ID,NEWDALE,5
83654,ID,NEW MEADOWS,4-5
83655,ID,NEW PLYMOUTH,7
83466,ID,NORTH FORK,5
83469,ID,SHOUP,5-6
83346,ID,OAKLEY,6
83657,ID,OLA,6
83660,ID,PARMA,7
83347,ID,PAUL,6
83661,ID,PAYETTE,7
83262,ID,PINGREE,5-6
83277,ID,SPRINGFIELD,5-6
83201,ID,POCATELLO,5-6
83202,ID,POCATELLO,5-6
83204,ID,POCATELLO,6
83263,ID,PRESTON,6
83440,ID,REXBURG,5
83349,ID,RICHFIELD,6
83442,ID,RIGBY,5-6
83443,ID,RIRIE,5-6
83444,ID,ROBERTS,4-6
83271,ID,ROCKLAND,6
83350,ID,RUPERT,6
83445,ID,SAINT ANTHONY,5
83272,ID,SAINT CHARLES,4-6
83287,ID,FISH HAVEN,4-6
83467,ID,SALMON,5
83274,ID,SHELLEY,5
83324,ID,DIETRICH,6-7
83352,ID,SHOSHONE,6
83230,ID,CONDA,4-5
83276,ID,SODA SPRINGS,4-5
83285,ID,WAYAN,4
83278,ID,STANLEY,3-4
83669,ID,STAR,7
83448,ID,SUGAR CITY,5
83449,ID,SWAN VALLEY,5
83450,ID,TERRETON,4
83451,ID,TETON,5
83424,ID,FELT,4-5
83452,ID,TETONIA,4-5
83301,ID,TWIN FALLS,6-7
83302,ID,ROGERSON,6
83455,ID,VICTOR,4-5
83672,ID,WEISER,6-7
83355,ID,WENDELL,6-7
83286,ID,WESTON,6
83676,ID,WILDER,7
83677,ID,YELLOW PINE,6
84001,UT,ALTAMONT,5
84002,UT,ALTONAH,5
84003,UT,AMERICAN FORK,5-7
84004,UT,ALPINE,5-7
84713,UT,BEAVER,5-6
84731,UT,GREENVILLE,5-6
84775,UT,TORREY,6
84006,UT,BINGHAM CANYON,5-7
84511,UT,BLANDING,7
84533,UT,LAKE POWELL,8
84007,UT,BLUEBELL,5
84010,UT,BOUNTIFUL,6-7
84054,UT,NORTH SALT LAKE,6-7
84087,UT,WOODS CROSS,6-7
84302,UT,BRIGHAM CITY,5-6
84304,UT,CACHE JUNCTION,5-6
84309,UT,DEWEYVILLE,5-6
84324,UT,MANTUA,5-6
84513,UT,CASTLE DALE,5-6
84720,UT,CEDAR CITY,6-7
84721,UT,CEDAR CITY,6-7
84722,UT,CENTRAL,7
84781,UT,PINE VALLEY,7-8
84013,UT,CEDAR VALLEY,5-7
84014,UT,CENTERVILLE,6-7
84015,UT,CLEARFIELD,5-7
84056,UT,HILL AFB,5-7
84075,UT,SYRACUSE,5-7
84017,UT,COALVILLE,4-5
84307,UT,CORINNE,6-7
84624,UT,DELTA,6
84020,UT,DRAPER,5-7
84021,UT,DUCHESNE,5
84051,UT,MOUNTAIN HOME,5
84073,UT,TALMAGE,5
84022,UT,DUGWAY,6
84023,UT,DUTCH JOHN,5-6
84520,UT,EAST CARBON,6
84310,UT,EDEN,5-7
84521,UT,ELMO,5
84724,UT,ELSINORE,5-6
84627,UT,EPHRAIM,5-6
84629,UT,FAIRVIEW,5-6
84025,UT,FARMINGTON,5-7
84311,UT,FIELDING,5-6
84631,UT,FILLMORE,6
84026,UT,FORT DUCHESNE,4-6
84063,UT,RANDLETT,4-6
84076,UT,TRIDELL,4-6
84028,UT,GARDEN CITY,5-6
84306,UT,COLLINSTON,5-6
84312,UT,GARLAND,5-6
84331,UT,PORTAGE,5-6
84728,UT,GARRISON,5
84029,UT,GRANTSVILLE,6-7
84515,UT,CISCO,5
84525,UT,GREEN RIVER,5
84540,UT,THOMPSON,6
84621,UT,AXTELL,5-6
84630,UT,FAYETTE,5-6
84032,UT,HEBER CITY,6
84526,UT,HELPER,6
84529,UT,KENILWORTH,6
84635,UT,HINCKLEY,6
84314,UT,HONEYVILLE,5-6
84315,UT,HOOPER,5-7
84528,UT,HUNTINGTON,5-6
84317,UT,HUNTSVILLE,5-7
84737,UT,HURRICANE,7-8
84318,UT,HYDE PARK,5-6
84319,UT,HYRUM,5-6
84035,UT,JENSEN,5-6
84712,UT,ANTIMONY,4
84036,UT,KAMAS,4
84061,UT,PEOA,4-6
84741,UT,KANAB,6-8
84037,UT,KAYSVILLE,5-7
84038,UT,LAKETOWN,4-6
84039,UT,LAPOINT,4-6
84745,UT,LA VERKIN,7-8
84040,UT,LAYTON,5-7
84041,UT,LAYTON,5-7
84005,UT,EAGLE MOUNTAIN,5-7
84043,UT,LEHI,5-7
84045,UT,SARATOGA SPRINGS,5-7
84308,UT,CORNISH,5-6
84320,UT,LEWISTON,5-6
84747,UT,LOA,5
84321,UT,LOGAN,5-6
84341,UT,LOGAN,5-6
84044,UT,MAGNA,6-7
84046,UT,MANILA,5
84642,UT,MANTI,5-6
84325,UT,MENDON,5-6
84047,UT,MIDVALE,5-7
84049,UT,MIDWAY,5-7
84751,UT,MILFORD,5
84532,UT,MOAB,7
84645,UT,MONA,6
84739,UT,JOSEPH,5-6
84754,UT,MONROE,5-6
84766,UT,SEVIER,5-6
84535,UT,MONTICELLO,6-7
84018,UT,CROYDON,5-6
84050,UT,MORGAN,5-7
84623,UT,CHESTER,5-6
84667,UT,WALES,5-6
84647,UT,MOUNT PLEASANT,5-6
84052,UT,MYTON,4-5
84053,UT,NEOLA,4-5
84648,UT,NEPHI,6
84714,UT,BERYL,5-7
84753,UT,MODENA,5-7
84757,UT,NEW HARMONY,7-8
84055,UT,OAKLEY,4-5
84401,UT,OGDEN,5-7
84403,UT,OGDEN,5-7
84404,UT,OGDEN,7
84405,UT,OGDEN,5-7
84414,UT,OGDEN,5-7
84057,UT,OREM,5-7
84058,UT,OREM,5-7
84097,UT,OREM,6-7
84759,UT,PANGUITCH,4-6
84328,UT,PARADISE,5-6
84060,UT,PARK CITY,5-7
84098,UT,PARK CITY,5-7
84329,UT,PARK VALLEY,6
84651,UT,PAYSON,6-7
84042,UT,LINDON,5-7
84062,UT,PLEASANT GROVE,5-7
84501,UT,PRICE,5-6
84332,UT,PROVIDENCE,5-6
84601,UT,PROVO,5-7
84602,UT,PROVO,6-7
84604,UT,PROVO,5-7
84606,UT,PROVO,6-7
84064,UT,RANDOLPH,4-5
84701,UT,RICHFIELD,5
84732,UT,GREENWICH,5-6
84333,UT,RICHMOND,5-6
84065,UT,RIVERTON,5-7
84095,UT,SOUTH JORDAN,6-7
84096,UT,HERRIMAN,5-7
84066,UT,ROOSEVELT,5
84067,UT,ROY,5-7
84069,UT,RUSH VALLEY,6
84653,UT,SALEM,6-7
84654,UT,SALINA,6
84101,UT,SALT LAKE CITY,5-7
84102,UT,SALT LAKE CITY,5-7
84103,UT,SALT LAKE CITY,5-7
84104,UT,SALT LAKE CITY,6-7
84105,UT,SALT LAKE CITY,5-7
84106,UT,SALT LAKE CITY,5-7
84107,UT,SALT LAKE CITY,5-7
84108,UT,SALT LAKE CITY,5-7
84109,UT,SALT LAKE CITY,5-7
84111,UT,SALT LAKE CITY,5-7
84112,UT,SALT LAKE CITY,5-7
84113,UT,SALT LAKE CITY,5-7
84114,UT,SALT LAKE CITY,6-7
84115,UT,SALT LAKE CITY,5-7
84116,UT,SALT LAKE CITY,6-7
84117,UT,SALT LAKE CITY,5-7
84118,UT,SALT LAKE CITY,6-7
84119,UT,SALT LAKE CITY,6-7
84120,UT,SALT LAKE CITY,6-7
84121,UT,SALT LAKE CITY,5-7
84123,UT,SALT LAKE CITY,5-7
84124,UT,SALT LAKE CITY,5-7
84128,UT,SALT LAKE CITY,6-7
84129,UT,SALT LAKE CITY,6-7
84133,UT,SALT LAKE CITY,5-7
84138,UT,SALT LAKE CITY,5-7
84180,UT,SALT LAKE CITY,6-7
84070,UT,SANDY,5-7
84092,UT,SANDY,5-7
84093,UT,SANDY,5-7
84094,UT,SANDY,5-7
84733,UT,GUNLOCK,8
84738,UT,IVINS,8
84765,UT,SANTA CLARA,8
84655,UT,SANTAQUIN,6-7
84335,UT,SMITHFIELD,5-6
84313,UT,GROUSE CREEK,6
84336,UT,SNOWVILLE,6
84660,UT,SPANISH FORK,6-7
84779,UT,VIRGIN,7-8
84663,UT,SPRINGVILLE,6-7
84664,UT,MAPLETON,6-7
84770,UT,SAINT GEORGE,8
84782,UT,VEYO,8
84783,UT,DAMMERON VALLEY,8
84790,UT,SAINT GEORGE,8
84071,UT,STOCKTON,5-7
84031,UT,HANNA,5
84072,UT,TABIONA,5
84773,UT,TEASDALE,5-7
84074,UT,TOOELE,6-7
84774,UT,TOQUERVILLE,7-8
84337,UT,TREMONTON,5-6
84338,UT,TRENTON,5-6
84008,UT,BONANZA,5-6
84078,UT,VERNAL,5-6
84080,UT,VERNON,5-6
84082,UT,WALLSBURG,5-7
84780,UT,WASHINGTON,8
84542,UT,WELLINGTON,6
84339,UT,WELLSVILLE,5-6
84034,UT,IBAPAH,5
84083,UT,WENDOVER,6
84081,UT,WEST JORDAN,6-7
84084,UT,WEST JORDAN,6-7
84088,UT,WEST JORDAN,6-7
84085,UT,WHITEROCKS,4-6
84340,UT,WILLARD,5-7
84086,UT,WOODRUFF,4-5
83414,WY,ALTA,3-5
85321,AZ,AJO,10
85920,AZ,ALPINE,5-6
85117,AZ,APACHE JUNCTION,9
85118,AZ,GOLD CANYON,9
85119,AZ,APACHE JUNCTION,9
85120,AZ,APACHE JUNCTION,9
85178,AZ,APACHE JUNCTION,9
85190,AZ,TORTILLA FLAT,99
85322,AZ,ARLINGTON,9
85323,AZ,AVONDALE,9-10
85338,AZ,GOODYEAR,9
85392,AZ,AVONDALE,9-10
85395,AZ,GOODYEAR,9
86321,AZ,BAGDAD,8
85602,AZ,BENSON,8
85603,AZ,BISBEE,8
85324,AZ,BLACK CANYON CITY,8-9
85922,AZ,BLUE,5-6
85326,AZ,BUCKEYE,9
85396,AZ,BUCKEYE,9
86426,AZ,FORT MOHAVE,9-10
86429,AZ,BULLHEAD CITY,9
86440,AZ,MOHAVE VALLEY,9-10
86442,AZ,BULLHEAD CITY,9
86322,AZ,CAMP VERDE,8
85122,AZ,CASA GRANDE,8-9
85123,AZ,ARIZONA CITY,8-9
85130,AZ,CASA GRANDE,8-9
85193,AZ,CASA GRANDE,8-9
85194,AZ,CASA GRANDE,8-9
85331,AZ,CAVE CREEK,9
85224,AZ,CHANDLER,8-10
85225,AZ,CHANDLER,8-10
85226,AZ,CHANDLER,8-10
85248,AZ,CHANDLER,8-10
85249,AZ,CHANDLER,8-10
85286,AZ,CHANDLER,8-10
86503,AZ,CHINLE,6
86323,AZ,CHINO VALLEY,7-8
86324,AZ,CLARKDALE,7-8
85533,AZ,CLIFTON,7-9
85606,AZ,COCHISE,8
85924,AZ,CONCHO,6
85128,AZ,COOLIDGE,8-9
86325,AZ,CORNVILLE,6-8
86326,AZ,COTTONWOOD,7-8
86327,AZ,DEWEY,7-8
85607,AZ,DOUGLAS,8
85534,AZ,DUNCAN,7
85925,AZ,EAGAR,5-6
85328,AZ,CIBOLA,9
85610,AZ,ELFRIDA,8
85335,AZ,EL MIRAGE,9
85131,AZ,ELOY,8-9
86001,AZ,FLAGSTAFF,5-8
86004,AZ,FLAGSTAFF,6
86024,AZ,HAPPY JACK,6
86038,AZ,MORMON LAKE,6-8
85132,AZ,FLORENCE,9
86022,AZ,FREDONIA,6-9
86505,AZ,GANADO,6
85337,AZ,GILA BEND,9
85233,AZ,GILBERT,8-10
85234,AZ,GILBERT,9-10
85295,AZ,GILBERT,9-10
85296,AZ,GILBERT,9-10
85297,AZ,GILBERT,8-10
85298,AZ,GILBERT,8-10
85301,AZ,GLENDALE,9-10
85302,AZ,GLENDALE,9-10
85303,AZ,GLENDALE,9-10
85304,AZ,GLENDALE,9-10
85305,AZ,GLENDALE,9-10
85306,AZ,GLENDALE,9-10
85307,AZ,GLENDALE,9-10
85308,AZ,GLENDALE,9-10
85309,AZ,GLENDALE LUKE AFB,9
85310,AZ,GLENDALE,9
85501,AZ,GLOBE,9
85614,AZ,GREEN VALLEY,8-9
85622,AZ,GREEN VALLEY,9
85927,AZ,GREER,6
85135,AZ,HAYDEN,9
85928,AZ,HEBER,6
85615,AZ,HEREFORD,8
85236,AZ,HIGLEY,9-10
86025,AZ,HOLBROOK,6-7
85616,AZ,HUACHUCA CITY,8
85137,AZ,KEARNY,9
86401,AZ,KINGMAN,8
86409,AZ,KINGMAN,8
86413,AZ,GOLDEN VALLEY,9
86437,AZ,VALENTINE,8
86441,AZ,DOLAN SPRINGS,9
86443,AZ,TEMPLE BAR MARINA,8
86444,AZ,MEADVIEW,8
86445,AZ,WILLOW BEACH,8-9
86332,AZ,KIRKLAND,7-8
86403,AZ,LAKE HAVASU CITY,10
86404,AZ,LAKE HAVASU CITY,10
86406,AZ,LAKE HAVASU CITY,10
85929,AZ,LAKESIDE,6-7
85339,AZ,LAVEEN,8-10
85340,AZ,LITCHFIELD PARK,9
85617,AZ,MC NEAL,8
85618,AZ,MAMMOTH,8
85653,AZ,MARANA,9
85658,AZ,MARANA,9
85138,AZ,MARICOPA,8-9
85139,AZ,MARICOPA,8
86333,AZ,MAYER,8
85201,AZ,MESA,9-10
85202,AZ,MESA,9-10
85203,AZ,MESA,9-10
85204,AZ,MESA,9-10
85205,AZ,MESA,9-10
85206,AZ,MESA,9-10
85207,AZ,MESA,9-10
85208,AZ,MESA,9-10
85209,AZ,MESA,9-10
85210,AZ,MESA,9-10
85212,AZ,MESA,9
85213,AZ,MESA,9-10
85215,AZ,MESA,9
85539,AZ,MIAMI,9
85540,AZ,MORENCI,8-9
85342,AZ,MORRISTOWN,8-9
85621,AZ,NOGALES,8
85648,AZ,RIO RICO,8
85623,AZ,ORACLE,8-9
86036,AZ,MARBLE CANYON,8
85343,AZ,PALO VERDE,9
85344,AZ,PARKER,9
85624,AZ,PATAGONIA,8
86334,AZ,PAULDEN,7-8
85541,AZ,PAYSON,7-9
86434,AZ,PEACH SPRINGS,8
85625,AZ,PEARCE,8
85345,AZ,PEORIA,9-10
85381,AZ,PEORIA,9-10
85382,AZ,PEORIA,9
85383,AZ,PEORIA,9
85542,AZ,PERIDOT,6-7
85003,AZ,PHOENIX,9-10
85004,AZ,PHOENIX,9-10
85006,AZ,PHOENIX,9-10
85007,AZ,PHOENIX,9-10
85008,AZ,PHOENIX,9-10
85009,AZ,PHOENIX,9-10
85012,AZ,PHOENIX,9-10
85013,AZ,PHOENIX,9-10
85014,AZ,PHOENIX,9-10
85015,AZ,PHOENIX,9-10
85016,AZ,PHOENIX,9-10
85017,AZ,PHOENIX,9-10
85018,AZ,PHOENIX,9-10
85019,AZ,PHOENIX,9-10
85020,AZ,PHOENIX,9-10
85021,AZ,PHOENIX,9-10
85022,AZ,PHOENIX,9-10
85023,AZ,PHOENIX,9-10
85024,AZ,PHOENIX,9-10
85025,AZ,PHOENIX,9-10
85026,AZ,PHOENIX,9-10
85027,AZ,PHOENIX,9-10
85028,AZ,PHOENIX,9-10
85029,AZ,PHOENIX,9-10
85031,AZ,PHOENIX,9-10
85032,AZ,PHOENIX,9-10
85033,AZ,PHOENIX,9-10
85034,AZ,PHOENIX,9-10
85035,AZ,PHOENIX,9-10
85037,AZ,PHOENIX,9-10
85039,AZ,PHOENIX,9-10
85040,AZ,PHOENIX,9-10
85041,AZ,PHOENIX,8-10
85042,AZ,PHOENIX,8-10
85043,AZ,PHOENIX,9-10
85044,AZ,PHOENIX,8-10
85045,AZ,PHOENIX,8-10
85048,AZ,PHOENIX,8-10
85050,AZ,PHOENIX,9-10
85051,AZ,PHOENIX,9-10
85053,AZ,PHOENIX,9-10
85054,AZ,PHOENIX,9-10
85055,AZ,PHOENIX,9-10
85065,AZ,PHOENIX,9-10
85073,AZ,PHOENIX,9-10
85083,AZ,PHOENIX,9
85085,AZ,PHOENIX,9
85086,AZ,PHOENIX,9
85087,AZ,NEW RIVER,9
85097,AZ,PHOENIX,9-10
85141,AZ,PICACHO,8-9
85535,AZ,EDEN,8
85543,AZ,PIMA,8
85544,AZ,PINE,6-8
85935,AZ,PINETOP,6-7
86301,AZ,PRESCOTT,7-8
86303,AZ,PRESCOTT,7-8
86305,AZ,PRESCOTT,7-8
86314,AZ,PRESCOTT VALLEY,7-8
86315,AZ,PRESCOTT VALLEY,7-8
85127,AZ,CHANDLER HEIGHTS,8-9
85140,AZ,SAN TAN VALLEY,9
85142,AZ,QUEEN CREEK,9
85143,AZ,SAN TAN VALLEY,9
85145,AZ,RED ROCK,9
86335,AZ,RIMROCK,8
85545,AZ,ROOSEVELT,9
85121,AZ,BAPCHULE,8-9
85147,AZ,SACATON,8-9
85546,AZ,SAFFORD,7-8
85629,AZ,SAHUARITA,9
85630,AZ,SAINT DAVID,8
85936,AZ,SAINT JOHNS,6
85348,AZ,SALOME,9
85631,AZ,SAN MANUEL,9
85632,AZ,SAN SIMON,7-8
85250,AZ,SCOTTSDALE,9-10
85251,AZ,SCOTTSDALE,9-10
85253,AZ,PARADISE VALLEY,9-10
85254,AZ,SCOTTSDALE,9-10
85255,AZ,SCOTTSDALE,9-10
85256,AZ,SCOTTSDALE,9-10
85257,AZ,SCOTTSDALE,9-10
85258,AZ,SCOTTSDALE,9-10
85259,AZ,SCOTTSDALE,9-10
85260,AZ,SCOTTSDALE,9-10
85262,AZ,SCOTTSDALE,9
85263,AZ,RIO VERDE,9
85264,AZ,FORT MCDOWELL,9
85266,AZ,SCOTTSDALE,9
85268,AZ,FOUNTAIN HILLS,9-10
86336,AZ,SEDONA,6
86351,AZ,SEDONA,6-8
85634,AZ,SELLS,9
85901,AZ,SHOW LOW,6-7
85613,AZ,FORT HUACHUCA,8
85635,AZ,SIERRA VISTA,8
85650,AZ,SIERRA VISTA,8
85937,AZ,SNOWFLAKE,6-7
85350,AZ,SOMERTON,9-10
85611,AZ,ELGIN,8
85637,AZ,SONOITA,8-9
85938,AZ,SPRINGERVILLE,6
85172,AZ,STANFIELD,8
85351,AZ,SUN CITY,9-10
85373,AZ,SUN CITY,9
85374,AZ,SURPRISE,9
85375,AZ,SUN CITY WEST,9
85378,AZ,SURPRISE,9
85379,AZ,SURPRISE,9
85387,AZ,SURPRISE,9
85388,AZ,SURPRISE,9
85173,AZ,SUPERIOR,9
85333,AZ,DATELAND,9
85347,AZ,ROLL,9
86514,AZ,TEEC NOS POS,7
85281,AZ,TEMPE,9-10
85282,AZ,TEMPE,9-10
85283,AZ,TEMPE,8-10
85284,AZ,TEMPE,8-10
85552,AZ,THATCHER,8
85353,AZ,TOLLESON,9-10
85638,AZ,TOMBSTONE,8
86044,AZ,TONALEA,7
85354,AZ,TONOPAH,9
86436,AZ,TOPOCK,10
85701,AZ,TUCSON,9
85704,AZ,TUCSON,9
85705,AZ,TUCSON,9
85706,AZ,TUCSON,9
85708,AZ,TUCSON,9
85710,AZ,TUCSON,9
85711,AZ,TUCSON,9
85712,AZ,TUCSON,9
85713,AZ,TUCSON,9
85714,AZ,TUCSON,9
85715,AZ,TUCSON,9
85716,AZ,TUCSON,9
85718,AZ,TUCSON,9
85719,AZ,TUCSON,9
85730,AZ,TUCSON,9
85735,AZ,TUCSON,8-9
85736,AZ,TUCSON,8
85737,AZ,TUCSON,9
85739,AZ,TUCSON,9
85741,AZ,TUCSON,9
85742,AZ,TUCSON,9
85743,AZ,TUCSON,9
85745,AZ,TUCSON,9
85746,AZ,TUCSON,8-9
85747,AZ,TUCSON,9
85748,AZ,TUCSON,8-9
85749,AZ,TUCSON,8-9
85750,AZ,TUCSON,9
85755,AZ,TUCSON,9
85756,AZ,TUCSON,9
85757,AZ,TUCSON,8-9
85640,AZ,TUMACACORI,8-9
85645,AZ,AMADO,8-9
85641,AZ,VAIL,9
85191,AZ,VALLEY FARMS,9
85355,AZ,WADDELL,9
85356,AZ,WELLTON,9
85390,AZ,WICKENBURG,8
85643,AZ,WILLCOX,8
86046,AZ,WILLIAMS,7
85192,AZ,WINKELMAN,8
86047,AZ,WINSLOW,7
85361,AZ,WITTMANN,8-9
85363,AZ,YOUNGTOWN,9-10
85364,AZ,YUMA,9-10
85365,AZ,YUMA,9-10
85367,AZ,YUMA,9-10
87510,NM,ABIQUIU,6-7
87516,NM,CANONES,5-7
88310,NM,ALAMOGORDO,7
87101,NM,ALBUQUERQUE,7
87102,NM,ALBUQUERQUE,7
87104,NM,ALBUQUERQUE,7
87105,NM,ALBUQUERQUE,7
87106,NM,ALBUQUERQUE,7
87107,NM,ALBUQUERQUE,7
87108,NM,ALBUQUERQUE,7
87109,NM,ALBUQUERQUE,7
87110,NM,ALBUQUERQUE,7
87111,NM,ALBUQUERQUE,7
87112,NM,ALBUQUERQUE,7
87113,NM,ALBUQUERQUE,7
87114,NM,ALBUQUERQUE,7
87115,NM,ALBUQUERQUE,7
87116,NM,ALBUQUERQUE,7
87120,NM,ALBUQUERQUE,7
87121,NM,ALBUQUERQUE,7
87122,NM,ALBUQUERQUE,7
87123,NM,ALBUQUERQUE,7
87124,NM,RIO RANCHO,7
87144,NM,RIO RANCHO,7
88312,NM,ALTO,6-7
88410,NM,AMISTAD,6
88020,NM,ANIMAS,7-8
88021,NM,ANTHONY,8
88081,NM,CHAPARRAL,8
87711,NM,ANTON CHICO,6
87820,NM,ARAGON,5-6
87930,NM,ARREY,7-8
88210,NM,ARTESIA,7-8
87410,NM,AZTEC,6-7
88023,NM,BAYARD,7-8
87002,NM,BELEN,7
88314,NM,BENT,6-8
87001,NM,ALGODONES,7
87004,NM,BERNALILLO,7
87412,NM,BLANCO,7
87413,NM,BLOOMFIELD,6-7
87005,NM,BLUEWATER,5-6
87006,NM,BOSQUE,7
88025,NM,BUCKHORN,7
87931,NM,CABALLO,7-8
88316,NM,CAPITAN,7
88220,NM,CARLSBAD,8
88301,NM,CARRIZOZO,7
88113,NM,CAUSEY,7
88123,NM,LINGO,7
87008,NM,CEDAR CREST,6-7
87010,NM,CERRILLOS,6
87713,NM,CHACON,4-6
87520,NM,CHAMA,5
87521,NM,CHAMISAL,6
87576,NM,TRAMPAS,6
87522,NM,CHIMAYO,6
87714,NM,CIMARRON,4-5
88415,NM,CLAYTON,6
87715,NM,CLEVELAND,6
88317,NM,CLOUDCROFT,6-7
88101,NM,CLOVIS,7
88133,NM,SAINT VRAIN,7
87312,NM,CONTINENTAL DIVIDE,5-6
88318,NM,CORONA,6
87048,NM,CORRALES,7
87012,NM,COYOTE,5-7
87013,NM,CUBA,6
87014,NM,CUBERO,6
88417,NM,CUERVO,7
87821,NM,DATIL,5-6
88030,NM,DEMING,7-8
87933,NM,DERRY,8
88414,NM,CAPULIN,5
88418,NM,DES MOINES,5-6
88230,NM,DEXTER,7
87528,NM,DULCE,6
87718,NM,EAGLE NEST,4-5
87015,NM,EDGEWOOD,6-7
88116,NM,ELIDA,7
87529,NM,EL PRADO,4-5
87530,NM,EL RITO,6-7
87531,NM,EMBUDO,6
88321,NM,ENCINO,6
87532,NM,ESPANOLA,6
87537,NM,HERNANDEZ,5-7
87009,NM,CEDARVALE,6
87016,NM,ESTANCIA,6
87063,NM,WILLARD,6-7
87401,NM,FARMINGTON,6-7
87402,NM,FARMINGTON,6-7
88034,NM,FAYWOOD,7-8
87315,NM,FENCE LAKE,5
87415,NM,FLORA VISTA,6-7
88118,NM,FLOYD,7
88419,NM,FOLSOM,5
88119,NM,FORT SUMNER,7
87416,NM,FRUITLAND,6-7
87017,NM,GALLINA,5-7
87301,NM,GALLUP,5-6
87317,NM,GAMERCO,5-6
87936,NM,GARFIELD,7-8
88421,NM,GARITA,7
88422,NM,GLADSTONE,6
88324,NM,GLENCOE,6-7
88039,NM,GLENWOOD,7
87535,NM,GLORIETA,6
88112,NM,BROADVIEW,7
88120,NM,GRADY,7
87020,NM,GRANTS,5-6
88424,NM,GRENVILLE,6
87722,NM,GUADALUPITA,5
88232,NM,HAGERMAN,7
88041,NM,HANOVER,7-8
87937,NM,HATCH,7
88042,NM,HILLSBORO,7-8
88240,NM,HOBBS,8
88242,NM,HOBBS,8
88330,NM,HOLLOMAN AIR FORCE BASE,7-8
87723,NM,HOLMAN,5-6
88336,NM,HONDO,6-7
88250,NM,HOPE,6-7
88121,NM,HOUSE,7
88043,NM,HURLEY,7
88252,NM,JAL,7-8
87023,NM,JARALES,7
87024,NM,JEMEZ PUEBLO,5-7
87025,NM,JEMEZ SPRINGS,5-7
87417,NM,KIRTLAND,6-7
87026,NM,LAGUNA,6
87027,NM,LA JARA,5-6
87046,NM,REGINA,6
87028,NM,LA JOYA,7
88253,NM,LAKE ARTHUR,7
87724,NM,LA LOMA,6
88337,NM,LA LUZ,6-8
87539,NM,LA MADERA,6-7
88044,NM,LA MESA,8
87418,NM,LA PLATA,6-7
88001,NM,LAS CRUCES,8
88002,NM,WHITE SANDS MISSILE RANGE,8
88005,NM,LAS CRUCES,8
88007,NM,LAS CRUCES,7-8
88011,NM,LAS CRUCES,8
88012,NM,LAS CRUCES,7
87701,NM,LAS VEGAS,5-6
87745,NM,SAPELLO,5-6
87823,NM,LEMITAR,7
88338,NM,LINCOLN,6-7
87029,NM,LINDRITH,5-6
88426,NM,LOGAN,7
88045,NM,LORDSBURG,7
87544,NM,LOS ALAMOS,5-7
87031,NM,LOS LUNAS,7
87551,NM,LOS OJOS,5
88256,NM,LOVING,7-8
88260,NM,LOVINGTON,8
88427,NM,MCALISTER,7
87825,NM,MAGDALENA,6
88264,NM,MALJAMAR,8
87728,NM,MAXWELL,5-6
88339,NM,MAYHILL,6-7
88124,NM,MELROSE,7
88340,NM,MESCALERO,6-7
88047,NM,MESILLA PARK,8
88048,NM,MESQUITE,8
88072,NM,VADO,8
87730,NM,MILLS,6
88125,NM,MILNESAND,7
88049,NM,MIMBRES,7-8
87731,NM,MONTEZUMA,5-6
87939,NM,MONTICELLO,6-8
88265,NM,MONUMENT,8
87732,NM,MORA,5-6
87035,NM,MORIARTY,6
87056,NM,STANLEY,6
87733,NM,MOSQUERO,6-7
87036,NM,MOUNTAINAIR,6-7
87018,NM,COUNSELOR,5-6
88430,NM,NARA VISA,6-7
87419,NM,NAVAJO DAM,6-7
88431,NM,NEWKIRK,7
88341,NM,NOGAL,6-7
87734,NM,OCATE,5
87549,NM,OJO CALIENTE,5
87552,NM,PECOS,5-6
87041,NM,PENA BLANCA,5-7
87083,NM,COCHITI LAKE,5-7
87553,NM,PENASCO,6
88126,NM,PEP,7
87042,NM,PERALTA,7
87068,NM,BOSQUE FARMS,7
88343,NM,PICACHO,7
87827,NM,PIE TOWN,5
88344,NM,PINON,6-7
87043,NM,PLACITAS,7
87828,NM,POLVADERA,7
88114,NM,CROSSROADS,7
88130,NM,PORTALES,7
87045,NM,PREWITT,5-6
87829,NM,QUEMADO,5
87556,NM,QUESTA,4-5
87321,NM,RAMAH,5
87557,NM,RANCHOS DE TAOS,4
87740,NM,RATON,5-6
87830,NM,RESERVE,5-6
87560,NM,RIBERA,5-6
87940,NM,RINCON,7
87742,NM,ROCIADA,5-6
88132,NM,ROGERS,7
88201,NM,ROSWELL,7
88203,NM,ROSWELL,7
87538,NM,ILFELD,6
87743,NM,ROY,6
88345,NM,RUIDOSO,6-7
